'Elapsed time','ECG1'
'0:09.692',0.750
'0:09.696',0.765
'0:09.700',0.805
'0:09.704',0.840
'0:09.708',0.845
'0:09.712',0.850
'0:09.716',0.860
'0:09.720',0.860
'0:09.724',0.825
'0:09.728',0.805
'0:09.732',0.825
'0:09.736',0.825
'0:09.740',0.785
'0:09.744',0.730
'0:09.748',0.650
'0:09.752',0.600
'0:09.756',0.575
'0:09.760',0.535
'0:09.764',0.490
'0:09.768',0.435
'0:09.772',0.365
'0:09.776',0.315
'0:09.780',0.265
'0:09.784',0.225
'0:09.788',0.185
'0:09.792',0.150
'0:09.796',0.120
'0:09.800',0.095
'0:09.804',0.075
'0:09.808',0.060
'0:09.812',0.045
'0:09.816',0.040
'0:09.820',0.040
'0:09.824',0.040
'0:09.828',0.045
'0:09.832',0.020
'0:09.836',-0.020
'0:09.840',-0.020
'0:09.844',-0.020
'0:09.848',-0.035
'0:09.852',-0.050
'0:09.856',-0.060
'0:09.860',-0.070
'0:09.864',-0.035
'0:09.868',-0.015
'0:09.872',-0.040
'0:09.876',-0.050
'0:09.880',-0.010
'0:09.884',0.020
'0:09.888',0.005
'0:09.892',-0.010
'0:09.896',0.000
'0:09.900',0.010
'0:09.904',0.015
'0:09.908',0.015
'0:09.912',-0.005
'0:09.916',-0.020
'0:09.920',-0.025
'0:09.924',-0.015
'0:09.928',0.015
'0:09.932',0.025
'0:09.936',0.015
'0:09.940',0.005
'0:09.944',-0.010
'0:09.948',-0.010
'0:09.952',0.005
'0:09.956',0.005
'0:09.960',-0.005
'0:09.964',0.000
'0:09.968',0.015
'0:09.972',0.010
'0:09.976',-0.005
'0:09.980',-0.005
'0:09.984',0.005
'0:09.988',-0.005
'0:09.992',-0.025
'0:09.996',-0.030
