'Elapsed time','CM5'
'0:09.312',-6.250
'0:09.316',-6.250
'0:09.320',-6.235
'0:09.324',-6.230
'0:09.328',-6.230
'0:09.332',-6.225
'0:09.336',-6.220
'0:09.340',-6.220
'0:09.344',-6.230
'0:09.348',-6.230
'0:09.352',-6.240
'0:09.356',-6.225
'0:09.360',-6.230
'0:09.364',-6.220
'0:09.368',-6.230
'0:09.372',-6.220
'0:09.376',-6.230
'0:09.380',-6.230
'0:09.384',-6.225
'0:09.388',-6.230
'0:09.392',-6.230
'0:09.396',-6.225
'0:09.400',-6.215
'0:09.404',-6.220
'0:09.408',-6.230
'0:09.412',-6.225
'0:09.416',-6.225
'0:09.420',-6.200
'0:09.424',-6.215
'0:09.428',-6.225
'0:09.432',-6.210
'0:09.436',-6.210
'0:09.440',-6.205
'0:09.444',-6.190
'0:09.448',-6.200
'0:09.452',-6.190
'0:09.456',-6.210
'0:09.460',-6.155
'0:09.464',-6.155
'0:09.468',-6.130
'0:09.472',-6.100
'0:09.476',-6.080
'0:09.480',-6.080
'0:09.484',-6.085
'0:09.488',-6.100
'0:09.492',-6.090
'0:09.496',-6.105
'0:09.500',-6.070
'0:09.504',-6.100
'0:09.508',-6.120
'0:09.512',-6.160
'0:09.516',-6.170
'0:09.520',-6.180
'0:09.524',-6.195
'0:09.528',-6.200
'0:09.532',-6.205
'0:09.536',-6.200
'0:09.540',-6.205
'0:09.544',-6.205
'0:09.548',-6.205
'0:09.552',-6.220
'0:09.556',-6.210
'0:09.560',-6.225
'0:09.564',-6.240
'0:09.568',-6.295
'0:09.572',-6.320
'0:09.576',-6.320
'0:09.580',-6.280
'0:09.584',-6.175
'0:09.588',-5.980
'0:09.592',-5.775
'0:09.596',-5.585
'0:09.600',-5.435
'0:09.604',-5.335
'0:09.608',-5.320
'0:09.612',-5.255
'0:09.616',-5.140
'0:09.620',-5.050
'0:09.624',-4.965
'0:09.628',-4.980
'0:09.632',-5.235
'0:09.636',-5.570
'0:09.640',-5.825
'0:09.644',-5.980
'0:09.648',-6.090
'0:09.652',-6.165
'0:09.656',-6.210
'0:09.660',-6.240
'0:09.664',-6.275
'0:09.668',-6.305
'0:09.672',-6.340
'0:09.676',-6.345
'0:09.680',-6.355
'0:09.684',-6.355
'0:09.688',-6.360
'0:09.692',-6.370
'0:09.696',-6.365
'0:09.700',-6.365
'0:09.704',-6.365
'0:09.708',-6.375
'0:09.712',-6.380
'0:09.716',-6.380
'0:09.720',-6.360
'0:09.724',-6.360
'0:09.728',-6.370
'0:09.732',-6.375
'0:09.736',-6.370
'0:09.740',-6.370
'0:09.744',-6.360
'0:09.748',-6.380
'0:09.752',-6.370
'0:09.756',-6.375
'0:09.760',-6.365
'0:09.764',-6.370
'0:09.768',-6.380
'0:09.772',-6.370
'0:09.776',-6.370
'0:09.780',-6.375
'0:09.784',-6.375
'0:09.788',-6.385
'0:09.792',-6.370
'0:09.796',-6.390
'0:09.800',-6.350
'0:09.804',-6.375
'0:09.808',-6.390
'0:09.812',-6.385
'0:09.816',-6.380
'0:09.820',-6.380
'0:09.824',-6.380
'0:09.828',-6.375
'0:09.832',-6.370
'0:09.836',-6.390
'0:09.840',-6.330
'0:09.844',-6.330
'0:09.848',-6.315
'0:09.852',-6.310
'0:09.856',-6.280
'0:09.860',-6.260
'0:09.864',-6.240
'0:09.868',-6.220
'0:09.872',-6.210
'0:09.876',-6.185
'0:09.880',-6.160
'0:09.884',-6.140
'0:09.888',-6.140
'0:09.892',-6.110
'0:09.896',-6.090
'0:09.900',-6.090
'0:09.904',-6.100
'0:09.908',-6.095
'0:09.912',-6.100
'0:09.916',-6.110
'0:09.920',-6.120
'0:09.924',-6.125
'0:09.928',-6.130
'0:09.932',-6.145
'0:09.936',-6.160
'0:09.940',-6.185
'0:09.944',-6.170
'0:09.948',-6.185
'0:09.952',-6.210
'0:09.956',-6.200
'0:09.960',-6.210
'0:09.964',-6.215
'0:09.968',-6.215
'0:09.972',-6.225
'0:09.976',-6.230
'0:09.980',-6.255
'0:09.984',-6.225
'0:09.988',-6.240
'0:09.992',-6.240
'0:09.996',-6.230
