'Elapsed time','ECG1'
'0:09.504',-0.010
'0:09.508',-0.005
'0:09.512',-0.005
'0:09.516',-0.005
'0:09.520',0.010
'0:09.524',0.025
'0:09.528',0.020
'0:09.532',0.015
'0:09.536',0.020
'0:09.540',0.025
'0:09.544',0.040
'0:09.548',0.055
'0:09.552',0.050
'0:09.556',0.045
'0:09.560',0.040
'0:09.564',0.035
'0:09.568',0.035
'0:09.572',0.035
'0:09.576',0.025
'0:09.580',0.010
'0:09.584',-0.015
'0:09.588',-0.025
'0:09.592',-0.030
'0:09.596',-0.040
'0:09.600',-0.050
'0:09.604',-0.055
'0:09.608',-0.055
'0:09.612',-0.055
'0:09.616',-0.055
'0:09.620',-0.055
'0:09.624',-0.060
'0:09.628',-0.065
'0:09.632',-0.060
'0:09.636',-0.055
'0:09.640',-0.055
'0:09.644',-0.055
'0:09.648',-0.055
'0:09.652',-0.065
'0:09.656',-0.080
'0:09.660',-0.075
'0:09.664',-0.060
'0:09.668',0.170
'0:09.672',0.400
'0:09.676',0.695
'0:09.680',0.945
'0:09.684',0.675
'0:09.688',0.395
'0:09.692',0.070
'0:09.696',-0.230
'0:09.700',-0.385
'0:09.704',-0.480
'0:09.708',-0.365
'0:09.712',-0.260
'0:09.716',-0.185
'0:09.720',-0.130
'0:09.724',-0.105
'0:09.728',-0.085
'0:09.732',-0.085
'0:09.736',-0.085
'0:09.740',-0.085
'0:09.744',-0.085
'0:09.748',-0.080
'0:09.752',-0.075
'0:09.756',-0.070
'0:09.760',-0.065
'0:09.764',-0.070
'0:09.768',-0.070
'0:09.772',-0.060
'0:09.776',-0.055
'0:09.780',-0.050
'0:09.784',-0.045
'0:09.788',-0.045
'0:09.792',-0.045
'0:09.796',-0.040
'0:09.800',-0.035
'0:09.804',-0.035
'0:09.808',-0.035
'0:09.812',-0.030
'0:09.816',-0.025
'0:09.820',-0.020
'0:09.824',-0.015
'0:09.828',-0.015
'0:09.832',-0.015
'0:09.836',-0.005
'0:09.840',0.000
'0:09.844',0.005
'0:09.848',0.010
'0:09.852',0.015
'0:09.856',0.025
'0:09.860',0.035
'0:09.864',0.035
'0:09.868',0.035
'0:09.872',0.055
'0:09.876',0.075
'0:09.880',0.090
'0:09.884',0.105
'0:09.888',0.115
'0:09.892',0.125
'0:09.896',0.135
'0:09.900',0.150
'0:09.904',0.170
'0:09.908',0.190
'0:09.912',0.210
'0:09.916',0.225
'0:09.920',0.225
'0:09.924',0.225
'0:09.928',0.230
'0:09.932',0.235
'0:09.936',0.230
'0:09.940',0.220
'0:09.944',0.210
'0:09.948',0.190
'0:09.952',0.165
'0:09.956',0.145
'0:09.960',0.120
'0:09.964',0.100
'0:09.968',0.070
'0:09.972',0.055
'0:09.976',0.040
'0:09.980',0.025
'0:09.984',0.010
'0:09.988',-0.005
'0:09.992',-0.020
'0:09.996',-0.025
