'Elapsed time','D3'
'0:09.428',-0.025
'0:09.432',-0.035
'0:09.436',-0.030
'0:09.440',-0.040
'0:09.444',-0.030
'0:09.448',-0.035
'0:09.452',-0.030
'0:09.456',-0.030
'0:09.460',-0.035
'0:09.464',-0.035
'0:09.468',-0.030
'0:09.472',-0.035
'0:09.476',-0.035
'0:09.480',-0.030
'0:09.484',-0.025
'0:09.488',-0.025
'0:09.492',-0.025
'0:09.496',-0.015
'0:09.500',0.005
'0:09.504',0.020
'0:09.508',0.035
'0:09.512',0.060
'0:09.516',0.075
'0:09.520',0.100
'0:09.524',0.075
'0:09.528',0.085
'0:09.532',0.100
'0:09.536',0.115
'0:09.540',0.115
'0:09.544',0.115
'0:09.548',0.125
'0:09.552',0.115
'0:09.556',0.105
'0:09.560',0.100
'0:09.564',0.070
'0:09.568',0.050
'0:09.572',0.020
'0:09.576',0.005
'0:09.580',-0.015
'0:09.584',-0.030
'0:09.588',-0.045
'0:09.592',-0.065
'0:09.596',-0.070
'0:09.600',-0.075
'0:09.604',-0.075
'0:09.608',-0.070
'0:09.612',-0.075
'0:09.616',-0.075
'0:09.620',-0.085
'0:09.624',-0.085
'0:09.628',-0.085
'0:09.632',-0.095
'0:09.636',-0.085
'0:09.640',-0.090
'0:09.644',-0.080
'0:09.648',-0.075
'0:09.652',-0.085
'0:09.656',-0.100
'0:09.660',-0.140
'0:09.664',-0.190
'0:09.668',-0.215
'0:09.672',-0.215
'0:09.676',-0.185
'0:09.680',-0.050
'0:09.684',0.220
'0:09.688',0.585
'0:09.692',0.875
'0:09.696',1.005
'0:09.700',0.940
'0:09.704',0.745
'0:09.708',0.540
'0:09.712',0.355
'0:09.716',0.225
'0:09.720',0.145
'0:09.724',0.075
'0:09.728',0.020
'0:09.732',-0.035
'0:09.736',-0.060
'0:09.740',-0.085
'0:09.744',-0.095
'0:09.748',-0.105
'0:09.752',-0.105
'0:09.756',-0.110
'0:09.760',-0.110
'0:09.764',-0.115
'0:09.768',-0.110
'0:09.772',-0.110
'0:09.776',-0.110
'0:09.780',-0.115
'0:09.784',-0.115
'0:09.788',-0.105
'0:09.792',-0.105
'0:09.796',-0.095
'0:09.800',-0.095
'0:09.804',-0.100
'0:09.808',-0.105
'0:09.812',-0.115
'0:09.816',-0.115
'0:09.820',-0.125
'0:09.824',-0.125
'0:09.828',-0.125
'0:09.832',-0.125
'0:09.836',-0.125
'0:09.840',-0.135
'0:09.844',-0.145
'0:09.848',-0.140
'0:09.852',-0.155
'0:09.856',-0.175
'0:09.860',-0.175
'0:09.864',-0.175
'0:09.868',-0.185
'0:09.872',-0.205
'0:09.876',-0.225
'0:09.880',-0.215
'0:09.884',-0.220
'0:09.888',-0.225
'0:09.892',-0.235
'0:09.896',-0.245
'0:09.900',-0.245
'0:09.904',-0.255
'0:09.908',-0.245
'0:09.912',-0.240
'0:09.916',-0.230
'0:09.920',-0.215
'0:09.924',-0.185
'0:09.928',-0.175
'0:09.932',-0.155
'0:09.936',-0.140
'0:09.940',-0.125
'0:09.944',-0.110
'0:09.948',-0.095
'0:09.952',-0.090
'0:09.956',-0.075
'0:09.960',-0.070
'0:09.964',-0.065
'0:09.968',-0.070
'0:09.972',-0.065
'0:09.976',-0.060
'0:09.980',-0.065
'0:09.984',-0.050
'0:09.988',-0.055
'0:09.992',-0.055
'0:09.996',-0.055
