'Elapsed time','D3'
'0:09.312',-2.510
'0:09.316',-2.520
'0:09.320',-2.535
'0:09.324',-2.535
'0:09.328',-2.560
'0:09.332',-2.565
'0:09.336',-2.575
'0:09.340',-2.570
'0:09.344',-2.585
'0:09.348',-2.585
'0:09.352',-2.595
'0:09.356',-2.605
'0:09.360',-2.605
'0:09.364',-2.605
'0:09.368',-2.605
'0:09.372',-2.610
'0:09.376',-2.620
'0:09.380',-2.620
'0:09.384',-2.620
'0:09.388',-2.620
'0:09.392',-2.620
'0:09.396',-2.620
'0:09.400',-2.635
'0:09.404',-2.625
'0:09.408',-2.635
'0:09.412',-2.630
'0:09.416',-2.630
'0:09.420',-2.630
'0:09.424',-2.620
'0:09.428',-2.635
'0:09.432',-2.635
'0:09.436',-2.635
'0:09.440',-2.620
'0:09.444',-2.630
'0:09.448',-2.625
'0:09.452',-2.620
'0:09.456',-2.630
'0:09.460',-2.620
'0:09.464',-2.630
'0:09.468',-2.630
'0:09.472',-2.635
'0:09.476',-2.630
'0:09.480',-2.635
'0:09.484',-2.635
'0:09.488',-2.630
'0:09.492',-2.640
'0:09.496',-2.635
'0:09.500',-2.645
'0:09.504',-2.645
'0:09.508',-2.650
'0:09.512',-2.645
'0:09.516',-2.645
'0:09.520',-2.645
'0:09.524',-2.645
'0:09.528',-2.650
'0:09.532',-2.645
'0:09.536',-2.660
'0:09.540',-2.645
'0:09.544',-2.650
'0:09.548',-2.650
'0:09.552',-2.655
'0:09.556',-2.655
'0:09.560',-2.650
'0:09.564',-2.660
'0:09.568',-2.645
'0:09.572',-2.660
'0:09.576',-2.655
'0:09.580',-2.660
'0:09.584',-2.660
'0:09.588',-2.660
'0:09.592',-2.660
'0:09.596',-2.660
'0:09.600',-2.660
'0:09.604',-2.660
'0:09.608',-2.660
'0:09.612',-2.660
'0:09.616',-2.650
'0:09.620',-2.650
'0:09.624',-2.650
'0:09.628',-2.660
'0:09.632',-2.650
'0:09.636',-2.645
'0:09.640',-2.645
'0:09.644',-2.635
'0:09.648',-2.650
'0:09.652',-2.645
'0:09.656',-2.635
'0:09.660',-2.635
'0:09.664',-2.640
'0:09.668',-2.645
'0:09.672',-2.635
'0:09.676',-2.635
'0:09.680',-2.635
'0:09.684',-2.640
'0:09.688',-2.635
'0:09.692',-2.635
'0:09.696',-2.635
'0:09.700',-2.640
'0:09.704',-2.635
'0:09.708',-2.635
'0:09.712',-2.635
'0:09.716',-2.630
'0:09.720',-2.635
'0:09.724',-2.635
'0:09.728',-2.645
'0:09.732',-2.635
'0:09.736',-2.640
'0:09.740',-2.635
'0:09.744',-2.630
'0:09.748',-2.635
'0:09.752',-2.635
'0:09.756',-2.620
'0:09.760',-2.635
'0:09.764',-2.635
'0:09.768',-2.635
'0:09.772',-2.635
'0:09.776',-2.635
'0:09.780',-2.620
'0:09.784',-2.620
'0:09.788',-2.590
'0:09.792',-2.575
'0:09.796',-2.550
'0:09.800',-2.555
'0:09.804',-2.550
'0:09.808',-2.545
'0:09.812',-2.545
'0:09.816',-2.545
'0:09.820',-2.545
'0:09.824',-2.530
'0:09.828',-2.515
'0:09.832',-2.525
'0:09.836',-2.520
'0:09.840',-2.550
'0:09.844',-2.560
'0:09.848',-2.575
'0:09.852',-2.585
'0:09.856',-2.590
'0:09.860',-2.600
'0:09.864',-2.605
'0:09.868',-2.620
'0:09.872',-2.620
'0:09.876',-2.635
'0:09.880',-2.645
'0:09.884',-2.670
'0:09.888',-2.675
'0:09.892',-2.685
'0:09.896',-2.680
'0:09.900',-2.685
'0:09.904',-2.695
'0:09.908',-2.685
'0:09.912',-2.695
'0:09.916',-2.695
'0:09.920',-2.700
'0:09.924',-2.700
'0:09.928',-2.700
'0:09.932',-2.710
'0:09.936',-2.705
'0:09.940',-2.710
'0:09.944',-2.710
'0:09.948',-2.710
'0:09.952',-2.710
'0:09.956',-2.710
'0:09.960',-2.710
'0:09.964',-2.710
'0:09.968',-2.710
'0:09.972',-2.690
'0:09.976',-2.710
'0:09.980',-2.705
'0:09.984',-2.665
'0:09.988',-2.605
'0:09.992',-2.610
'0:09.996',-2.605
