'Elapsed time','ECG1'
'0:09.524',-0.110
'0:09.528',-0.105
'0:09.532',-0.105
'0:09.536',-0.150
'0:09.540',-0.190
'0:09.544',-0.205
'0:09.548',-0.220
'0:09.552',-0.220
'0:09.556',-0.220
'0:09.560',-0.220
'0:09.564',-0.215
'0:09.568',-0.200
'0:09.572',-0.195
'0:09.576',-0.215
'0:09.580',-0.230
'0:09.584',-0.230
'0:09.588',-0.220
'0:09.592',-0.200
'0:09.596',-0.195
'0:09.600',-0.210
'0:09.604',-0.215
'0:09.608',-0.200
'0:09.612',-0.190
'0:09.616',-0.190
'0:09.620',-0.180
'0:09.624',-0.165
'0:09.628',-0.140
'0:09.632',-0.110
'0:09.636',-0.010
'0:09.640',0.110
'0:09.644',0.305
'0:09.648',0.515
'0:09.652',0.825
'0:09.656',1.150
'0:09.660',1.475
'0:09.664',1.800
'0:09.668',1.580
'0:09.672',1.340
'0:09.676',1.015
'0:09.680',0.685
'0:09.684',0.360
'0:09.688',0.030
'0:09.692',-0.295
'0:09.696',-0.550
'0:09.700',-0.405
'0:09.704',-0.290
'0:09.708',-0.285
'0:09.712',-0.275
'0:09.716',-0.250
'0:09.720',-0.230
'0:09.724',-0.225
'0:09.728',-0.220
'0:09.732',-0.210
'0:09.736',-0.200
'0:09.740',-0.195
'0:09.744',-0.190
'0:09.748',-0.180
'0:09.752',-0.165
'0:09.756',-0.155
'0:09.760',-0.150
'0:09.764',-0.145
'0:09.768',-0.135
'0:09.772',-0.125
'0:09.776',-0.115
'0:09.780',-0.105
'0:09.784',-0.100
'0:09.788',-0.095
'0:09.792',-0.090
'0:09.796',-0.085
'0:09.800',-0.060
'0:09.804',-0.035
'0:09.808',-0.025
'0:09.812',-0.015
'0:09.816',-0.005
'0:09.820',0.005
'0:09.824',0.010
'0:09.828',0.015
'0:09.832',0.035
'0:09.836',0.060
'0:09.840',0.075
'0:09.844',0.090
'0:09.848',0.110
'0:09.852',0.130
'0:09.856',0.160
'0:09.860',0.190
'0:09.864',0.215
'0:09.868',0.245
'0:09.872',0.280
'0:09.876',0.315
'0:09.880',0.350
'0:09.884',0.395
'0:09.888',0.445
'0:09.892',0.490
'0:09.896',0.535
'0:09.900',0.580
'0:09.904',0.645
'0:09.908',0.695
'0:09.912',0.730
'0:09.916',0.775
'0:09.920',0.830
'0:09.924',0.875
'0:09.928',0.910
'0:09.932',0.940
'0:09.936',0.970
'0:09.940',1.005
'0:09.944',1.045
'0:09.948',1.070
'0:09.952',1.090
'0:09.956',1.100
'0:09.960',1.095
'0:09.964',1.060
'0:09.968',1.020
'0:09.972',0.935
'0:09.976',0.835
'0:09.980',0.745
'0:09.984',0.650
'0:09.988',0.555
'0:09.992',0.455
'0:09.996',0.385
