'Elapsed time','CM5'
'0:09.312',-5.530
'0:09.316',-5.540
'0:09.320',-5.550
'0:09.324',-5.560
'0:09.328',-5.580
'0:09.332',-5.600
'0:09.336',-5.615
'0:09.340',-5.610
'0:09.344',-5.615
'0:09.348',-5.625
'0:09.352',-5.650
'0:09.356',-5.680
'0:09.360',-5.685
'0:09.364',-5.695
'0:09.368',-5.700
'0:09.372',-5.715
'0:09.376',-5.725
'0:09.380',-5.735
'0:09.384',-5.745
'0:09.388',-5.765
'0:09.392',-5.770
'0:09.396',-5.775
'0:09.400',-5.770
'0:09.404',-5.765
'0:09.408',-5.765
'0:09.412',-5.770
'0:09.416',-5.770
'0:09.420',-5.770
'0:09.424',-5.770
'0:09.428',-5.775
'0:09.432',-5.775
'0:09.436',-5.775
'0:09.440',-5.770
'0:09.444',-5.765
'0:09.448',-5.740
'0:09.452',-5.720
'0:09.456',-5.710
'0:09.460',-5.700
'0:09.464',-5.700
'0:09.468',-5.700
'0:09.472',-5.685
'0:09.476',-5.660
'0:09.480',-5.635
'0:09.484',-5.610
'0:09.488',-5.605
'0:09.492',-5.610
'0:09.496',-5.605
'0:09.500',-5.590
'0:09.504',-5.595
'0:09.508',-5.600
'0:09.512',-5.605
'0:09.516',-5.620
'0:09.520',-5.630
'0:09.524',-5.640
'0:09.528',-5.655
'0:09.532',-5.680
'0:09.536',-5.710
'0:09.540',-5.735
'0:09.544',-5.750
'0:09.548',-5.760
'0:09.552',-5.760
'0:09.556',-5.760
'0:09.560',-5.755
'0:09.564',-5.750
'0:09.568',-5.745
'0:09.572',-5.740
'0:09.576',-5.735
'0:09.580',-5.735
'0:09.584',-5.735
'0:09.588',-5.735
'0:09.592',-5.755
'0:09.596',-5.770
'0:09.600',-5.735
'0:09.604',-5.620
'0:09.608',-5.490
'0:09.612',-5.325
'0:09.616',-5.055
'0:09.620',-4.675
'0:09.624',-4.280
'0:09.628',-4.025
'0:09.632',-3.910
'0:09.636',-3.905
'0:09.640',-4.050
'0:09.644',-4.310
'0:09.648',-4.695
'0:09.652',-5.155
'0:09.656',-5.620
'0:09.660',-5.975
'0:09.664',-6.165
'0:09.668',-6.170
'0:09.672',-6.155
'0:09.676',-6.145
'0:09.680',-6.125
'0:09.684',-6.090
'0:09.688',-6.040
'0:09.692',-5.990
'0:09.696',-5.965
'0:09.700',-5.965
'0:09.704',-5.955
'0:09.708',-5.945
'0:09.712',-5.940
'0:09.716',-5.945
'0:09.720',-5.940
'0:09.724',-5.940
'0:09.728',-5.940
'0:09.732',-5.935
'0:09.736',-5.935
'0:09.740',-5.930
'0:09.744',-5.930
'0:09.748',-5.925
'0:09.752',-5.920
'0:09.756',-5.910
'0:09.760',-5.900
'0:09.764',-5.880
'0:09.768',-5.865
'0:09.772',-5.845
'0:09.776',-5.825
'0:09.780',-5.800
'0:09.784',-5.775
'0:09.788',-5.735
'0:09.792',-5.695
'0:09.796',-5.660
'0:09.800',-5.635
'0:09.804',-5.600
'0:09.808',-5.565
'0:09.812',-5.530
'0:09.816',-5.505
'0:09.820',-5.485
'0:09.824',-5.465
'0:09.828',-5.445
'0:09.832',-5.440
'0:09.836',-5.430
'0:09.840',-5.425
'0:09.844',-5.420
'0:09.848',-5.430
'0:09.852',-5.435
'0:09.856',-5.455
'0:09.860',-5.470
'0:09.864',-5.480
'0:09.868',-5.495
'0:09.872',-5.505
'0:09.876',-5.520
'0:09.880',-5.540
'0:09.884',-5.555
'0:09.888',-5.570
'0:09.892',-5.590
'0:09.896',-5.610
'0:09.900',-5.620
'0:09.904',-5.635
'0:09.908',-5.650
'0:09.912',-5.660
'0:09.916',-5.675
'0:09.920',-5.685
'0:09.924',-5.680
'0:09.928',-5.690
'0:09.932',-5.695
'0:09.936',-5.705
'0:09.940',-5.715
'0:09.944',-5.720
'0:09.948',-5.730
'0:09.952',-5.730
'0:09.956',-5.730
'0:09.960',-5.730
'0:09.964',-5.725
'0:09.968',-5.725
'0:09.972',-5.715
'0:09.976',-5.700
'0:09.980',-5.690
'0:09.984',-5.680
'0:09.988',-5.655
'0:09.992',-5.645
'0:09.996',-5.640
