'Elapsed time','D3'
'0:09.312',-3.850
'0:09.316',-3.835
'0:09.320',-3.830
'0:09.324',-3.840
'0:09.328',-3.840
'0:09.332',-3.840
'0:09.336',-3.840
'0:09.340',-3.840
'0:09.344',-3.845
'0:09.348',-3.845
'0:09.352',-3.840
'0:09.356',-3.835
'0:09.360',-3.835
'0:09.364',-3.845
'0:09.368',-3.840
'0:09.372',-3.810
'0:09.376',-3.775
'0:09.380',-3.775
'0:09.384',-3.765
'0:09.388',-3.750
'0:09.392',-3.785
'0:09.396',-3.885
'0:09.400',-3.980
'0:09.404',-4.020
'0:09.408',-4.075
'0:09.412',-4.175
'0:09.416',-4.275
'0:09.420',-4.245
'0:09.424',-4.045
'0:09.428',-3.935
'0:09.432',-3.930
'0:09.436',-4.005
'0:09.440',-4.120
'0:09.444',-4.160
'0:09.448',-4.220
'0:09.452',-4.245
'0:09.456',-4.200
'0:09.460',-4.105
'0:09.464',-4.010
'0:09.468',-3.945
'0:09.472',-3.890
'0:09.476',-3.840
'0:09.480',-3.835
'0:09.484',-3.820
'0:09.488',-3.810
'0:09.492',-3.800
'0:09.496',-3.810
'0:09.500',-3.800
'0:09.504',-3.810
'0:09.508',-3.820
'0:09.512',-3.810
'0:09.516',-3.795
'0:09.520',-3.795
'0:09.524',-3.795
'0:09.528',-3.795
'0:09.532',-3.795
'0:09.536',-3.810
'0:09.540',-3.800
'0:09.544',-3.795
'0:09.548',-3.780
'0:09.552',-3.775
'0:09.556',-3.795
'0:09.560',-3.795
'0:09.564',-3.785
'0:09.568',-3.775
'0:09.572',-3.785
'0:09.576',-3.785
'0:09.580',-3.775
'0:09.584',-3.770
'0:09.588',-3.775
'0:09.592',-3.785
'0:09.596',-3.785
'0:09.600',-3.795
'0:09.604',-3.795
'0:09.608',-3.785
'0:09.612',-3.770
'0:09.616',-3.760
'0:09.620',-3.765
'0:09.624',-3.775
'0:09.628',-3.780
'0:09.632',-3.765
'0:09.636',-3.750
'0:09.640',-3.750
'0:09.644',-3.750
'0:09.648',-3.760
'0:09.652',-3.760
'0:09.656',-3.750
'0:09.660',-3.740
'0:09.664',-3.740
'0:09.668',-3.735
'0:09.672',-3.735
'0:09.676',-3.720
'0:09.680',-3.705
'0:09.684',-3.710
'0:09.688',-3.720
'0:09.692',-3.715
'0:09.696',-3.685
'0:09.700',-3.675
'0:09.704',-3.675
'0:09.708',-3.665
'0:09.712',-3.665
'0:09.716',-3.660
'0:09.720',-3.650
'0:09.724',-3.645
'0:09.728',-3.655
'0:09.732',-3.650
'0:09.736',-3.645
'0:09.740',-3.645
'0:09.744',-3.650
'0:09.748',-3.660
'0:09.752',-3.675
'0:09.756',-3.705
'0:09.760',-3.725
'0:09.764',-3.730
'0:09.768',-3.745
'0:09.772',-3.760
'0:09.776',-3.770
'0:09.780',-3.785
'0:09.784',-3.780
'0:09.788',-3.785
'0:09.792',-3.795
'0:09.796',-3.800
'0:09.800',-3.800
'0:09.804',-3.795
'0:09.808',-3.800
'0:09.812',-3.800
'0:09.816',-3.815
'0:09.820',-3.815
'0:09.824',-3.820
'0:09.828',-3.825
'0:09.832',-3.820
'0:09.836',-3.810
'0:09.840',-3.810
'0:09.844',-3.815
'0:09.848',-3.820
'0:09.852',-3.825
'0:09.856',-3.825
'0:09.860',-3.820
'0:09.864',-3.820
'0:09.868',-3.815
'0:09.872',-3.820
'0:09.876',-3.825
'0:09.880',-3.815
'0:09.884',-3.795
'0:09.888',-3.785
'0:09.892',-3.800
'0:09.896',-3.820
'0:09.900',-3.825
'0:09.904',-3.810
'0:09.908',-3.795
'0:09.912',-3.795
'0:09.916',-3.795
'0:09.920',-3.800
'0:09.924',-3.800
'0:09.928',-3.815
'0:09.932',-3.820
'0:09.936',-3.800
'0:09.940',-3.785
'0:09.944',-3.785
'0:09.948',-3.795
'0:09.952',-3.795
'0:09.956',-3.800
'0:09.960',-3.825
'0:09.964',-3.815
'0:09.968',-3.810
'0:09.972',-3.790
'0:09.976',-3.810
'0:09.980',-3.810
'0:09.984',-3.820
'0:09.988',-3.820
'0:09.992',-3.810
'0:09.996',-3.815
