'Elapsed time','ECG1'
'0:09.480',-0.150
'0:09.484',-0.135
'0:09.488',-0.115
'0:09.492',-0.105
'0:09.496',-0.090
'0:09.500',-0.072
'0:09.504',-0.060
'0:09.508',-0.050
'0:09.512',-0.045
'0:09.516',-0.037
'0:09.520',-0.033
'0:09.524',-0.028
'0:09.528',-0.022
'0:09.532',-0.018
'0:09.536',-0.018
'0:09.540',-0.018
'0:09.544',-0.018
'0:09.548',-0.018
'0:09.552',-0.020
'0:09.556',-0.022
'0:09.560',-0.028
'0:09.564',-0.028
'0:09.568',-0.025
'0:09.572',-0.028
'0:09.576',-0.030
'0:09.580',-0.030
'0:09.584',-0.033
'0:09.588',-0.035
'0:09.592',-0.035
'0:09.596',-0.030
'0:09.600',-0.030
'0:09.604',-0.033
'0:09.608',-0.035
'0:09.612',-0.035
'0:09.616',-0.030
'0:09.620',-0.028
'0:09.624',-0.028
'0:09.628',-0.022
'0:09.632',-0.015
'0:09.636',-0.013
'0:09.640',-0.007
'0:09.644',0.000
'0:09.648',0.007
'0:09.652',0.015
'0:09.656',0.022
'0:09.660',0.030
'0:09.664',0.033
'0:09.668',0.040
'0:09.672',0.048
'0:09.676',0.050
'0:09.680',0.043
'0:09.684',0.037
'0:09.688',0.030
'0:09.692',0.020
'0:09.696',0.015
'0:09.700',0.007
'0:09.704',0.003
'0:09.708',-0.010
'0:09.712',-0.022
'0:09.716',-0.033
'0:09.720',-0.035
'0:09.724',-0.037
'0:09.728',-0.040
'0:09.732',-0.040
'0:09.736',-0.040
'0:09.740',-0.043
'0:09.744',-0.043
'0:09.748',-0.040
'0:09.752',-0.037
'0:09.756',-0.040
'0:09.760',-0.040
'0:09.764',-0.040
'0:09.768',-0.043
'0:09.772',-0.045
'0:09.776',-0.048
'0:09.780',-0.050
'0:09.784',-0.052
'0:09.788',-0.058
'0:09.792',-0.062
'0:09.796',-0.068
'0:09.800',-0.072
'0:09.804',-0.075
'0:09.808',-0.077
'0:09.812',-0.075
'0:09.816',-0.072
'0:09.820',-0.070
'0:09.824',-0.070
'0:09.828',-0.068
'0:09.832',-0.062
'0:09.836',-0.060
'0:09.840',-0.058
'0:09.844',-0.050
'0:09.848',-0.013
'0:09.852',0.050
'0:09.856',0.168
'0:09.860',0.328
'0:09.864',0.540
'0:09.868',0.782
'0:09.872',0.943
'0:09.876',1.018
'0:09.880',0.970
'0:09.884',0.795
'0:09.888',0.512
'0:09.892',0.237
'0:09.896',0.052
'0:09.900',-0.055
'0:09.904',-0.115
'0:09.908',-0.140
'0:09.912',-0.150
'0:09.916',-0.158
'0:09.920',-0.170
'0:09.924',-0.172
'0:09.928',-0.172
'0:09.932',-0.170
'0:09.936',-0.168
'0:09.940',-0.168
'0:09.944',-0.163
'0:09.948',-0.163
'0:09.952',-0.155
'0:09.956',-0.147
'0:09.960',-0.142
'0:09.964',-0.140
'0:09.968',-0.138
'0:09.972',-0.133
'0:09.976',-0.130
'0:09.980',-0.128
'0:09.984',-0.133
'0:09.988',-0.138
'0:09.992',-0.142
'0:09.996',-0.138
