'Elapsed time','CM5'
'0:09.312',-6.560
'0:09.316',-6.525
'0:09.320',-6.500
'0:09.324',-6.505
'0:09.328',-6.520
'0:09.332',-6.550
'0:09.336',-6.590
'0:09.340',-6.600
'0:09.344',-6.595
'0:09.348',-6.605
'0:09.352',-6.610
'0:09.356',-6.605
'0:09.360',-6.610
'0:09.364',-6.615
'0:09.368',-6.620
'0:09.372',-6.625
'0:09.376',-6.635
'0:09.380',-6.630
'0:09.384',-6.620
'0:09.388',-6.630
'0:09.392',-6.625
'0:09.396',-6.625
'0:09.400',-6.620
'0:09.404',-6.615
'0:09.408',-6.615
'0:09.412',-6.620
'0:09.416',-6.615
'0:09.420',-6.620
'0:09.424',-6.620
'0:09.428',-6.630
'0:09.432',-6.620
'0:09.436',-6.620
'0:09.440',-6.635
'0:09.444',-6.635
'0:09.448',-6.620
'0:09.452',-6.620
'0:09.456',-6.615
'0:09.460',-6.615
'0:09.464',-6.625
'0:09.468',-6.630
'0:09.472',-6.620
'0:09.476',-6.620
'0:09.480',-6.635
'0:09.484',-6.630
'0:09.488',-6.640
'0:09.492',-6.655
'0:09.496',-6.660
'0:09.500',-6.665
'0:09.504',-6.675
'0:09.508',-6.680
'0:09.512',-6.690
'0:09.516',-6.685
'0:09.520',-6.700
'0:09.524',-6.690
'0:09.528',-6.695
'0:09.532',-6.710
'0:09.536',-6.710
'0:09.540',-6.705
'0:09.544',-6.710
'0:09.548',-6.705
'0:09.552',-6.695
'0:09.556',-6.680
'0:09.560',-6.660
'0:09.564',-6.635
'0:09.568',-6.605
'0:09.572',-6.585
'0:09.576',-6.545
'0:09.580',-6.520
'0:09.584',-6.500
'0:09.588',-6.475
'0:09.592',-6.460
'0:09.596',-6.455
'0:09.600',-6.440
'0:09.604',-6.435
'0:09.608',-6.435
'0:09.612',-6.425
'0:09.616',-6.420
'0:09.620',-6.425
'0:09.624',-6.440
'0:09.628',-6.440
'0:09.632',-6.440
'0:09.636',-6.450
'0:09.640',-6.445
'0:09.644',-6.455
'0:09.648',-6.455
'0:09.652',-6.450
'0:09.656',-6.445
'0:09.660',-6.455
'0:09.664',-6.460
'0:09.668',-6.450
'0:09.672',-6.445
'0:09.676',-6.445
'0:09.680',-6.440
'0:09.684',-6.440
'0:09.688',-6.455
'0:09.692',-6.445
'0:09.696',-6.455
'0:09.700',-6.460
'0:09.704',-6.455
'0:09.708',-6.450
'0:09.712',-6.455
'0:09.716',-6.460
'0:09.720',-6.455
'0:09.724',-6.455
'0:09.728',-6.455
'0:09.732',-6.455
'0:09.736',-6.455
'0:09.740',-6.470
'0:09.744',-6.470
'0:09.748',-6.470
'0:09.752',-6.480
'0:09.756',-6.475
'0:09.760',-6.470
'0:09.764',-6.465
'0:09.768',-6.470
'0:09.772',-6.460
'0:09.776',-6.465
'0:09.780',-6.470
'0:09.784',-6.465
'0:09.788',-6.460
'0:09.792',-6.465
'0:09.796',-6.475
'0:09.800',-6.480
'0:09.804',-6.465
'0:09.808',-6.460
'0:09.812',-6.450
'0:09.816',-6.430
'0:09.820',-6.415
'0:09.824',-6.415
'0:09.828',-6.400
'0:09.832',-6.390
'0:09.836',-6.385
'0:09.840',-6.370
'0:09.844',-6.360
'0:09.848',-6.345
'0:09.852',-6.325
'0:09.856',-6.315
'0:09.860',-6.330
'0:09.864',-6.330
'0:09.868',-6.350
'0:09.872',-6.365
'0:09.876',-6.360
'0:09.880',-6.360
'0:09.884',-6.385
'0:09.888',-6.415
'0:09.892',-6.445
'0:09.896',-6.480
'0:09.900',-6.500
'0:09.904',-6.515
'0:09.908',-6.530
'0:09.912',-6.545
'0:09.916',-6.545
'0:09.920',-6.550
'0:09.924',-6.555
'0:09.928',-6.540
'0:09.932',-6.540
'0:09.936',-6.540
'0:09.940',-6.525
'0:09.944',-6.525
'0:09.948',-6.530
'0:09.952',-6.525
'0:09.956',-6.515
'0:09.960',-6.525
'0:09.964',-6.540
'0:09.968',-6.540
'0:09.972',-6.555
'0:09.976',-6.575
'0:09.980',-6.560
'0:09.984',-6.530
'0:09.988',-6.430
'0:09.992',-6.195
'0:09.996',-5.860
