'Elapsed time','CM5'
'0:09.312',-3.530
'0:09.316',-3.525
'0:09.320',-3.530
'0:09.324',-3.535
'0:09.328',-3.530
'0:09.332',-3.535
'0:09.336',-3.535
'0:09.340',-3.535
'0:09.344',-3.535
'0:09.348',-3.540
'0:09.352',-3.535
'0:09.356',-3.545
'0:09.360',-3.545
'0:09.364',-3.550
'0:09.368',-3.550
'0:09.372',-3.550
'0:09.376',-3.550
'0:09.380',-3.550
'0:09.384',-3.550
'0:09.388',-3.550
'0:09.392',-3.550
'0:09.396',-3.555
'0:09.400',-3.555
'0:09.404',-3.555
'0:09.408',-3.550
'0:09.412',-3.555
'0:09.416',-3.555
'0:09.420',-3.555
'0:09.424',-3.555
'0:09.428',-3.555
'0:09.432',-3.555
'0:09.436',-3.555
'0:09.440',-3.555
'0:09.444',-3.555
'0:09.448',-3.555
'0:09.452',-3.555
'0:09.456',-3.555
'0:09.460',-3.555
'0:09.464',-3.555
'0:09.468',-3.550
'0:09.472',-3.550
'0:09.476',-3.555
'0:09.480',-3.550
'0:09.484',-3.550
'0:09.488',-3.545
'0:09.492',-3.550
'0:09.496',-3.550
'0:09.500',-3.550
'0:09.504',-3.550
'0:09.508',-3.550
'0:09.512',-3.545
'0:09.516',-3.545
'0:09.520',-3.545
'0:09.524',-3.545
'0:09.528',-3.550
'0:09.532',-3.545
'0:09.536',-3.545
'0:09.540',-3.545
'0:09.544',-3.545
'0:09.548',-3.545
'0:09.552',-3.545
'0:09.556',-3.545
'0:09.560',-3.550
'0:09.564',-3.545
'0:09.568',-3.545
'0:09.572',-3.545
'0:09.576',-3.545
'0:09.580',-3.545
'0:09.584',-3.535
'0:09.588',-3.535
'0:09.592',-3.535
'0:09.596',-3.530
'0:09.600',-3.535
'0:09.604',-3.530
'0:09.608',-3.530
'0:09.612',-3.525
'0:09.616',-3.515
'0:09.620',-3.505
'0:09.624',-3.505
'0:09.628',-3.495
'0:09.632',-3.495
'0:09.636',-3.495
'0:09.640',-3.490
'0:09.644',-3.485
'0:09.648',-3.490
'0:09.652',-3.485
'0:09.656',-3.485
'0:09.660',-3.475
'0:09.664',-3.465
'0:09.668',-3.450
'0:09.672',-3.435
'0:09.676',-3.425
'0:09.680',-3.415
'0:09.684',-3.415
'0:09.688',-3.415
'0:09.692',-3.415
'0:09.696',-3.425
'0:09.700',-3.425
'0:09.704',-3.435
'0:09.708',-3.435
'0:09.712',-3.445
'0:09.716',-3.460
'0:09.720',-3.455
'0:09.724',-3.465
'0:09.728',-3.470
'0:09.732',-3.485
'0:09.736',-3.490
'0:09.740',-3.500
'0:09.744',-3.510
'0:09.748',-3.520
'0:09.752',-3.535
'0:09.756',-3.545
'0:09.760',-3.545
'0:09.764',-3.550
'0:09.768',-3.550
'0:09.772',-3.555
'0:09.776',-3.555
'0:09.780',-3.560
'0:09.784',-3.565
'0:09.788',-3.570
'0:09.792',-3.570
'0:09.796',-3.565
'0:09.800',-3.560
'0:09.804',-3.565
'0:09.808',-3.555
'0:09.812',-3.555
'0:09.816',-3.555
'0:09.820',-3.555
'0:09.824',-3.550
'0:09.828',-3.545
'0:09.832',-3.545
'0:09.836',-3.545
'0:09.840',-3.535
'0:09.844',-3.535
'0:09.848',-3.525
'0:09.852',-3.525
'0:09.856',-3.520
'0:09.860',-3.515
'0:09.864',-3.505
'0:09.868',-3.505
'0:09.872',-3.520
'0:09.876',-3.530
'0:09.880',-3.545
'0:09.884',-3.505
'0:09.888',-3.430
'0:09.892',-3.320
'0:09.896',-3.185
'0:09.900',-3.015
'0:09.904',-2.805
'0:09.908',-2.530
'0:09.912',-2.215
'0:09.916',-1.955
'0:09.920',-1.790
'0:09.924',-1.790
'0:09.928',-1.955
'0:09.932',-2.225
'0:09.936',-2.515
'0:09.940',-2.750
'0:09.944',-2.945
'0:09.948',-3.075
'0:09.952',-3.165
'0:09.956',-3.240
'0:09.960',-3.310
'0:09.964',-3.355
'0:09.968',-3.405
'0:09.972',-3.435
'0:09.976',-3.465
'0:09.980',-3.485
'0:09.984',-3.510
'0:09.988',-3.525
'0:09.992',-3.535
'0:09.996',-3.545
