'Elapsed time','ECG1'
'0:09.688',0.485
'0:09.692',0.440
'0:09.696',0.390
'0:09.700',0.325
'0:09.704',0.260
'0:09.708',0.215
'0:09.712',0.160
'0:09.716',0.070
'0:09.720',0.010
'0:09.724',0.005
'0:09.728',-0.010
'0:09.732',-0.045
'0:09.736',-0.075
'0:09.740',-0.090
'0:09.744',-0.115
'0:09.748',-0.150
'0:09.752',-0.170
'0:09.756',-0.170
'0:09.760',-0.165
'0:09.764',-0.150
'0:09.768',-0.150
'0:09.772',-0.170
'0:09.776',-0.185
'0:09.780',-0.195
'0:09.784',-0.185
'0:09.788',-0.160
'0:09.792',-0.150
'0:09.796',-0.155
'0:09.800',-0.135
'0:09.804',-0.100
'0:09.808',-0.090
'0:09.812',-0.090
'0:09.816',-0.075
'0:09.820',-0.055
'0:09.824',-0.050
'0:09.828',-0.050
'0:09.832',-0.055
'0:09.836',-0.070
'0:09.840',-0.105
'0:09.844',-0.140
'0:09.848',-0.155
'0:09.852',-0.170
'0:09.856',-0.170
'0:09.860',-0.170
'0:09.864',-0.185
'0:09.868',-0.200
'0:09.872',-0.195
'0:09.876',-0.195
'0:09.880',-0.225
'0:09.884',-0.250
'0:09.888',-0.240
'0:09.892',-0.230
'0:09.896',-0.220
'0:09.900',-0.210
'0:09.904',-0.215
'0:09.908',-0.210
'0:09.912',-0.180
'0:09.916',-0.170
'0:09.920',-0.205
'0:09.924',-0.220
'0:09.928',-0.215
'0:09.932',-0.210
'0:09.936',-0.215
'0:09.940',-0.220
'0:09.944',-0.225
'0:09.948',-0.250
'0:09.952',-0.280
'0:09.956',-0.275
'0:09.960',-0.250
'0:09.964',-0.255
'0:09.968',-0.275
'0:09.972',-0.280
'0:09.976',-0.280
'0:09.980',-0.250
'0:09.984',-0.215
'0:09.988',-0.250
'0:09.992',-0.295
'0:09.996',-0.315
