'Elapsed time','D3'
'0:09.312',-1.380
'0:09.316',-1.370
'0:09.320',-1.375
'0:09.324',-1.365
'0:09.328',-1.375
'0:09.332',-1.390
'0:09.336',-1.370
'0:09.340',-1.390
'0:09.344',-1.410
'0:09.348',-1.415
'0:09.352',-1.425
'0:09.356',-1.405
'0:09.360',-1.395
'0:09.364',-1.385
'0:09.368',-1.380
'0:09.372',-1.370
'0:09.376',-1.365
'0:09.380',-1.370
'0:09.384',-1.390
'0:09.388',-1.400
'0:09.392',-1.415
'0:09.396',-1.390
'0:09.400',-1.365
'0:09.404',-1.315
'0:09.408',-1.240
'0:09.412',-1.150
'0:09.416',-1.110
'0:09.420',-1.085
'0:09.424',-1.080
'0:09.428',-1.045
'0:09.432',-1.045
'0:09.436',-1.070
'0:09.440',-1.135
'0:09.444',-1.200
'0:09.448',-1.265
'0:09.452',-1.320
'0:09.456',-1.335
'0:09.460',-1.355
'0:09.464',-1.355
'0:09.468',-1.355
'0:09.472',-1.360
'0:09.476',-1.360
'0:09.480',-1.360
'0:09.484',-1.355
'0:09.488',-1.350
'0:09.492',-1.355
'0:09.496',-1.365
'0:09.500',-1.370
'0:09.504',-1.365
'0:09.508',-1.370
'0:09.512',-1.365
'0:09.516',-1.370
'0:09.520',-1.390
'0:09.524',-1.375
'0:09.528',-1.375
'0:09.532',-1.370
'0:09.536',-1.375
'0:09.540',-1.385
'0:09.544',-1.375
'0:09.548',-1.370
'0:09.552',-1.370
'0:09.556',-1.370
'0:09.560',-1.370
'0:09.564',-1.365
'0:09.568',-1.350
'0:09.572',-1.350
'0:09.576',-1.355
'0:09.580',-1.355
'0:09.584',-1.365
'0:09.588',-1.365
'0:09.592',-1.365
'0:09.596',-1.355
'0:09.600',-1.355
'0:09.604',-1.355
'0:09.608',-1.350
'0:09.612',-1.340
'0:09.616',-1.330
'0:09.620',-1.330
'0:09.624',-1.335
'0:09.628',-1.335
'0:09.632',-1.335
'0:09.636',-1.335
'0:09.640',-1.335
'0:09.644',-1.320
'0:09.648',-1.310
'0:09.652',-1.285
'0:09.656',-1.265
'0:09.660',-1.260
'0:09.664',-1.260
'0:09.668',-1.260
'0:09.672',-1.260
'0:09.676',-1.260
'0:09.680',-1.240
'0:09.684',-1.220
'0:09.688',-1.195
'0:09.692',-1.205
'0:09.696',-1.200
'0:09.700',-1.195
'0:09.704',-1.180
'0:09.708',-1.155
'0:09.712',-1.165
'0:09.716',-1.155
'0:09.720',-1.165
'0:09.724',-1.170
'0:09.728',-1.175
'0:09.732',-1.185
'0:09.736',-1.195
'0:09.740',-1.215
'0:09.744',-1.235
'0:09.748',-1.245
'0:09.752',-1.260
'0:09.756',-1.280
'0:09.760',-1.295
'0:09.764',-1.300
'0:09.768',-1.315
'0:09.772',-1.330
'0:09.776',-1.335
'0:09.780',-1.345
'0:09.784',-1.340
'0:09.788',-1.350
'0:09.792',-1.360
'0:09.796',-1.365
'0:09.800',-1.365
'0:09.804',-1.365
'0:09.808',-1.355
'0:09.812',-1.360
'0:09.816',-1.360
'0:09.820',-1.355
'0:09.824',-1.360
'0:09.828',-1.360
'0:09.832',-1.365
'0:09.836',-1.365
'0:09.840',-1.365
'0:09.844',-1.370
'0:09.848',-1.370
'0:09.852',-1.370
'0:09.856',-1.380
'0:09.860',-1.370
'0:09.864',-1.370
'0:09.868',-1.365
'0:09.872',-1.360
'0:09.876',-1.370
'0:09.880',-1.360
'0:09.884',-1.360
'0:09.888',-1.365
'0:09.892',-1.370
'0:09.896',-1.385
'0:09.900',-1.385
'0:09.904',-1.380
'0:09.908',-1.375
'0:09.912',-1.375
'0:09.916',-1.380
'0:09.920',-1.385
'0:09.924',-1.375
'0:09.928',-1.385
'0:09.932',-1.380
'0:09.936',-1.380
'0:09.940',-1.375
'0:09.944',-1.375
'0:09.948',-1.370
'0:09.952',-1.375
'0:09.956',-1.390
'0:09.960',-1.390
'0:09.964',-1.385
'0:09.968',-1.385
'0:09.972',-1.385
'0:09.976',-1.380
'0:09.980',-1.385
'0:09.984',-1.385
'0:09.988',-1.390
'0:09.992',-1.390
'0:09.996',-1.390
